year,state,state_po,incumbent_party,incumbent_candidate,challenger,Rerunning,incumbent2pv,PopV_Inc,PopV_Dem,democrat2pv,Cooks_PVI,d_unemployment,gallup_approv_jun,incumb,dem,College
1976,Colorado,CO,Republican,"Ford, Gerald","Carter, Jimmy",1,0.559075438,0.489296636,0.510703364,0.440924562,-0.03597527,NA,45,0,1,
1976,Connecticut,CT,Republican,"Ford, Gerald","Carter, Jimmy",1,0.526100167,0.489296636,0.510703364,0.473899833,0.028095763,NA,45,0,1,
1976,Delaware,DE,Republican,"Ford, Gerald","Carter, Jimmy",1,0.472698619,0.489296636,0.510703364,0.527301381,-0.000616049,NA,45,0,1,
1976,District of Columbia,DC,Republican,"Ford, Gerald","Carter, Jimmy",1,0.168222776,0.489296636,0.510703364,0.831777224,0.361770682,NA,45,0,1,
1976,Florida,FL,Republican,"Ford, Gerald","Carter, Jimmy",1,0.473197981,0.489296636,0.510703364,0.526802019,-0.083099534,NA,45,0,1,
1976,Georgia,GA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.330617051,0.489296636,0.510703364,0.669382949,-0.081610017,NA,45,0,1,
1976,Hawaii,HI,Republican,"Ford, Gerald","Carter, Jimmy",1,0.487173688,0.489296636,0.510703364,0.512826312,0.052148956,NA,45,0,1,
1976,Idaho,ID,Republican,"Ford, Gerald","Carter, Jimmy",1,0.617329906,0.489296636,0.510703364,0.382670094,-0.119351603,NA,45,0,1,
1976,Illinois,IL,Republican,"Ford, Gerald","Carter, Jimmy",1,0.510028337,0.489296636,0.510703364,0.489971663,0.00667239,NA,45,0,1,
1976,Indiana,IN,Republican,"Ford, Gerald","Carter, Jimmy",1,0.538487778,0.489296636,0.510703364,0.461512222,-0.056223775,NA,45,0,1,
1976,Iowa,IA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.505161659,0.489296636,0.510703364,0.494838341,-0.014998316,NA,45,0,1,
1976,Kansas,KS,Republican,"Ford, Gerald","Carter, Jimmy",1,0.538755408,0.489296636,0.510703364,0.461244592,-0.093300623,NA,45,0,1,
1976,Kentucky,KY,Republican,"Ford, Gerald","Carter, Jimmy",1,0.463459714,0.489296636,0.510703364,0.536540286,-0.030756703,NA,45,0,1,
1976,Louisiana,LA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.470404249,0.489296636,0.510703364,0.529595751,-0.014629578,NA,45,0,1,
1976,Maine,ME,Republican,"Ford, Gerald","Carter, Jimmy",1,0.504311789,0.489296636,0.510703364,0.495688211,0.034591592,NA,45,0,1,
1976,Maryland,MD,Republican,"Ford, Gerald","Carter, Jimmy",1,0.469645801,0.489296636,0.510703364,0.530354199,0.005529436,NA,45,0,1,
1976,Massachusetts,MA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.418853778,0.489296636,0.510703364,0.581146222,0.162198625,NA,45,0,1,
1976,Michigan,MI,Republican,"Ford, Gerald","Carter, Jimmy",1,0.52743774,0.489296636,0.510703364,0.47256226,0.043034319,NA,45,0,1,
1976,Minnesota,MN,Republican,"Ford, Gerald","Carter, Jimmy",1,0.43358018,0.489296636,0.510703364,0.56641982,0.079744475,NA,45,0,1,
1976,Mississippi,MS,Republican,"Ford, Gerald","Carter, Jimmy",1,0.490321115,0.489296636,0.510703364,0.509678885,-0.023631351,NA,45,0,1,
1976,Missouri,MO,Republican,"Ford, Gerald","Carter, Jimmy",1,0.481580929,0.489296636,0.510703364,0.518419071,-0.003913594,NA,45,0,1,
1976,Montana,MT,Republican,"Ford, Gerald","Carter, Jimmy",1,0.537843461,0.489296636,0.510703364,0.462156539,-0.015815651,NA,45,0,1,
1976,Nebraska,NE,Republican,"Ford, Gerald","Carter, Jimmy",1,0.606264514,0.489296636,0.510703364,0.393735486,-0.117823557,NA,45,0,1,
1976,Nevada,NV,Republican,"Ford, Gerald","Carter, Jimmy",1,0.522693959,0.489296636,0.510703364,0.477306041,-0.031021855,NA,45,0,1,
1976,New Hampshire,NH,Republican,"Ford, Gerald","Carter, Jimmy",1,0.55739253,0.489296636,0.510703364,0.44260747,-0.033817661,NA,45,0,1,
1976,New Jersey,NJ,Republican,"Ford, Gerald","Carter, Jimmy",1,0.511006685,0.489296636,0.510703364,0.488993315,-0.007739332,NA,45,0,1,
1976,New Mexico,NM,Republican,"Ford, Gerald","Carter, Jimmy",1,0.512447675,0.489296636,0.510703364,0.487552325,-0.034784965,NA,45,0,1,
1976,New York,NY,Republican,"Ford, Gerald","Carter, Jimmy",1,0.465548054,0.489296636,0.510703364,0.534451946,0.032077218,NA,45,0,1,
1976,North Carolina,NC,Republican,"Ford, Gerald","Carter, Jimmy",1,0.444467075,0.489296636,0.510703364,0.555532925,-0.079536555,NA,45,0,1,
1976,North Dakota,ND,Republican,"Ford, Gerald","Carter, Jimmy",1,0.530380105,0.489296636,0.510703364,0.469619895,-0.053089153,NA,45,0,1,
1976,Ohio,OH,Republican,"Ford, Gerald","Carter, Jimmy",1,0.498836454,0.489296636,0.510703364,0.501163546,-0.000446371,NA,45,0,1,
1976,Oklahoma,OK,Republican,"Ford, Gerald","Carter, Jimmy",1,0.506152205,0.489296636,0.510703364,0.493847795,-0.115326546,NA,45,0,1,
1976,Oregon,OR,Republican,"Ford, Gerald","Carter, Jimmy",1,0.500871732,0.489296636,0.510703364,0.499128268,0.018406869,NA,45,0,1,
1976,Pennsylvania,PA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.486428609,0.489296636,0.510703364,0.513571391,0.020004487,NA,45,0,1,
1976,Rhode Island,RI,Republican,"Ford, Gerald","Carter, Jimmy",1,0.443276227,0.489296636,0.510703364,0.556723773,0.129593822,NA,45,0,1,
1976,South Carolina,SC,Republican,"Ford, Gerald","Carter, Jimmy",1,0.43433891,0.489296636,0.510703364,0.56566109,-0.079683685,NA,45,0,1,
1976,South Dakota,SD,Republican,"Ford, Gerald","Carter, Jimmy",1,0.507430344,0.489296636,0.510703364,0.492569656,0.009636979,NA,45,0,1,
1976,Tennessee,TN,Republican,"Ford, Gerald","Carter, Jimmy",1,0.434270554,0.489296636,0.510703364,0.565729446,-0.073238457,NA,45,0,1,
1976,Texas,TX,Republican,"Ford, Gerald","Carter, Jimmy",1,0.484014968,0.489296636,0.510703364,0.515985032,-0.017863956,NA,45,0,1,
1976,Utah,UT,Republican,"Ford, Gerald","Carter, Jimmy",1,0.649800584,0.489296636,0.510703364,0.350199416,-0.120967396,NA,45,0,1,
1976,Vermont,VT,Republican,"Ford, Gerald","Carter, Jimmy",1,0.563386368,0.489296636,0.510703364,0.436613632,-0.029075871,NA,45,0,1,
1976,Virginia,VA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.506864189,0.489296636,0.510703364,0.493135811,-0.071078552,NA,45,0,1,
1976,Washington,WA,Republican,"Ford, Gerald","Carter, Jimmy",1,0.520202936,0.489296636,0.510703364,0.479797064,0.018877872,NA,45,0,1,
1976,West Virginia,WV,Republican,"Ford, Gerald","Carter, Jimmy",1,0.419304814,0.489296636,0.510703364,0.580695186,0.01743194,NA,45,0,1,
1976,Wisconsin,WI,Republican,"Ford, Gerald","Carter, Jimmy",1,0.491383563,0.489296636,0.510703364,0.508616437,0.026360015,NA,45,0,1,
1976,Wyoming,WY,Republican,"Ford, Gerald","Carter, Jimmy",1,0.598344046,0.489296636,0.510703364,0.401655954,-0.091223992,NA,45,0,1,
1980,Alabama,AL,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.493236617,0.447110142,0.510703364,0.493236617,-0.032719992,1.9,31,1,0,
1980,Alaska,AK,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.327008144,0.447110142,0.510703364,0.327008144,-0.069124173,0.8,31,1,0,
1980,Arizona,AZ,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.317879132,0.447110142,0.510703364,0.317879132,-0.074241189,2.2,31,1,0,
1980,Arkansas,AR,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.496802941,0.447110142,0.510703364,0.496802941,0.033072178,1.7,31,1,0,
1980,California,CA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.405333754,0.447110142,0.510703364,0.405333754,0.014148225,0.9,31,1,0,
1980,Colorado,CO,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.360696598,0.447110142,0.510703364,0.360696598,-0.047842725,1.3,31,1,0,
1980,Connecticut,CT,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.444428037,0.447110142,0.510703364,0.444428037,-0.006197798,0.8,31,1,0,
1980,Delaware,DE,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.487332147,0.447110142,0.510703364,0.487332147,0.015742712,0.5,31,1,0,
1980,District of Columbia,DC,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.848167301,0.447110142,0.510703364,0.848167301,0.361275092,0.1,31,1,0,
1980,Florida,FL,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.409492371,0.447110142,0.510703364,0.409492371,-0.043469281,0.2,31,1,0,
1980,Georgia,GA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.576623997,0.447110142,0.510703364,0.576623997,0.011896905,2.2,31,1,0,
1980,Hawaii,HI,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.510840592,0.447110142,0.510703364,0.510840592,-0.00237539,-1.2,31,1,0,
1980,Idaho,ID,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.274867732,0.447110142,0.510703364,0.274867732,-0.11082933,2.6,31,1,0,
1980,Illinois,IL,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.456603376,0.447110142,0.510703364,0.456603376,0.002214874,3.2,31,1,0,
1980,Indiana,IN,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.402026713,0.447110142,0.510703364,0.402026713,-0.048027404,4.3,31,1,0,
1980,Iowa,IA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.429368497,0.447110142,0.510703364,0.429368497,0.007552643,2.3,31,1,0,
1980,Kansas,KS,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.365245106,0.447110142,0.510703364,0.365245106,-0.063917278,1.5,31,1,0,
1980,Kentucky,KY,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.492872544,0.447110142,0.510703364,0.492872544,-0.000828993,2.6,31,1,0,
1980,Louisiana,LA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.47189114,0.447110142,0.510703364,0.47189114,-0.029943178,-0.1,31,1,0,
1980,Maine,ME,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.480905166,0.447110142,0.510703364,0.480905166,-0.00594444,1,31,1,0,
1980,Maryland,MD,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.516191381,0.447110142,0.510703364,0.516191381,0.008351573,1.1,31,1,0,
1980,Massachusetts,MA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.49909327,0.447110142,0.510703364,0.49909327,0.11692038,0.4,31,1,0,
1980,Michigan,MI,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.464535891,0.447110142,0.510703364,0.464535891,0.003257891,6,31,1,0,
1980,Minnesota,MN,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.522136146,0.447110142,0.510703364,0.522136146,0.07284767,1.8,31,1,0,
1980,Mississippi,MS,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.493216678,0.447110142,0.510703364,0.493216678,-0.091244604,2,31,1,0,
1980,Missouri,MO,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.464345857,0.447110142,0.510703364,0.464345857,0.001297744,2.9,31,1,0,
1980,Montana,MT,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.363347555,0.447110142,0.510703364,0.363347555,-0.017718113,1.1,31,1,0,
1980,Nebraska,NE,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.284175549,0.447110142,0.510703364,0.284175549,-0.101920803,1,31,1,0,
1980,Nevada,NV,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.300726713,0.447110142,0.510703364,0.300726713,-0.026135525,1.3,31,1,0,
1980,New Hampshire,NH,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.329323076,0.447110142,0.510703364,0.329323076,-0.048543961,1.8,31,1,0,
1980,New Jersey,NJ,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.425908555,0.447110142,0.510703364,0.425908555,-0.014800018,0.5,31,1,0,
1980,New Mexico,NM,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.400917333,0.447110142,0.510703364,0.400917333,-0.015332896,1.4,31,1,0,
1980,New York,NY,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.508448638,0.447110142,0.510703364,0.508448638,0.027557287,0.5,31,1,0,
1980,North Carolina,NC,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.489003174,0.447110142,0.510703364,0.489003174,-0.02167249,2.3,31,1,0,
1980,North Dakota,ND,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.290192902,0.447110142,0.510703364,0.290192902,-0.028638966,1.3,31,1,0,
1980,Ohio,OH,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.44264515,0.447110142,0.510703364,0.44264515,-0.000722126,3.3,31,1,0,
1980,Oklahoma,OK,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.366278667,0.447110142,0.510703364,0.366278667,-0.076539674,1.8,31,1,0,
1980,Oregon,OR,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.444474062,0.447110142,0.510703364,0.444474062,0.026612442,2.6,31,1,0,
1980,Pennsylvania,PA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.461383641,0.447110142,0.510703364,0.461383641,0.009580653,1.7,31,1,0,
1980,Rhode Island,RI,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.561660555,0.447110142,0.510703364,0.561660555,0.066542279,0.9,31,1,0,
1980,South Carolina,SC,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.493627067,0.447110142,0.510703364,0.493627067,-0.022848863,2.4,31,1,0,
1980,South Dakota,SD,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.343665411,0.447110142,0.510703364,0.343665411,0.028180836,1.8,31,1,0,
1980,Tennessee,TN,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.498500775,0.447110142,0.510703364,0.498500775,-0.010959757,1.7,31,1,0,
1980,Texas,TX,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.428326592,0.447110142,0.510703364,0.428326592,-0.020959346,0.9,31,1,0,
1980,Utah,UT,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.22034815,0.447110142,0.510703364,0.22034815,-0.130763306,2,31,1,0,
1980,Vermont,VT,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.46410692,0.447110142,0.510703364,0.46410692,-0.044009955,1.5,31,1,0,
1980,Virginia,VA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.431841395,0.447110142,0.510703364,0.431841395,-0.045992346,0.8,31,1,0,
1980,Washington,WA,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.429046539,0.447110142,0.510703364,0.429046539,-0.004295773,1.8,31,1,0,
1980,West Virginia,WV,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.523697817,0.447110142,0.510703364,0.523697817,0.026059047,2.9,31,1,0,
1980,Wisconsin,WI,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.474096914,0.447110142,0.510703364,0.474096914,0.03304542,2.7,31,1,0,
1980,Wyoming,WY,Democrat,"Carter, Jimmy","Reagan, Ronald",1,0.30867374,0.447110142,0.510703364,0.30867374,-0.092194237,1.2,31,1,0,
1984,Alabama,AL,Republican,"Reagan, Ronald","Mondale, Walter",1,0.612633954,0.591549296,0.510703364,0.387366046,0.051045176,-2.9,54,1,0,
1984,Alaska,AK,Republican,"Reagan, Ronald","Mondale, Walter",1,0.690559126,0.591549296,0.510703364,0.309440874,-0.124861825,0.2,54,1,0,
1984,Arizona,AZ,Republican,"Reagan, Ronald","Mondale, Walter",1,0.671167276,0.591549296,0.510703364,0.328832724,-0.113033702,-4.4,54,1,0,
1984,Arkansas,AR,Republican,"Reagan, Ronald","Mondale, Walter",1,0.612275881,0.591549296,0.510703364,0.387724119,0.094738975,-1.2,54,1,0,
1984,California,CA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.582245348,0.591549296,0.510703364,0.417754652,-0.030829012,-2.3,54,1,0,
1984,Colorado,CO,Republican,"Reagan, Ronald","Mondale, Walter",1,0.643657698,0.591549296,0.510703364,0.356342302,-0.078096173,-2.1,54,1,0,
1984,Connecticut,CT,Republican,"Reagan, Ronald","Mondale, Walter",1,0.609991688,0.591549296,0.510703364,0.390008312,-0.019742818,-1.6,54,1,0,
1984,Delaware,DE,Republican,"Reagan, Ronald","Mondale, Walter",1,0.599536727,0.591549296,0.510703364,0.400463273,0.028410011,-1.6,54,1,0,
1984,District of Columbia,DC,Republican,"Reagan, Ronald","Mondale, Walter",1,0.138522661,0.591549296,0.510703364,0.861477339,0.36106551,-2.4,54,1,0,
1984,Florida,FL,Republican,"Reagan, Ronald","Mondale, Walter",1,0.653324132,0.591549296,0.510703364,0.346675868,-0.010759558,-2.5,54,1,0,
1984,Georgia,GA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.601978201,0.591549296,0.510703364,0.398021799,0.14409672,-1.8,54,1,0,
1984,Hawaii,HI,Republican,"Reagan, Ronald","Mondale, Walter",1,0.557037242,0.591549296,0.510703364,0.442962758,0.032926699,-0.6,54,1,0,
1984,Idaho,ID,Republican,"Reagan, Ronald","Mondale, Walter",1,0.732755712,0.591549296,0.510703364,0.267244288,-0.15013784,-1.8,54,1,0,
1984,Illinois,IL,Republican,"Reagan, Ronald","Mondale, Walter",1,0.564732533,0.591549296,0.510703364,0.435267467,-0.005619233,-3.4,54,1,0,
1984,Indiana,IN,Republican,"Reagan, Ronald","Mondale, Walter",1,0.620734291,0.591549296,0.510703364,0.379265709,-0.047137285,-3.1,54,1,0,
1984,Iowa,IA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.537238253,0.591549296,0.510703364,0.462761747,-0.016803334,-1.4,54,1,0,
1984,Kansas,KS,Republican,"Reagan, Ronald","Mondale, Walter",1,0.670294771,0.591549296,0.510703364,0.329705229,-0.065661904,-0.9,54,1,0,
1984,Kentucky,KY,Republican,"Reagan, Ronald","Mondale, Walter",1,0.603641824,0.591549296,0.510703364,0.396358176,0.035799662,-2.3,54,1,0,
1984,Louisiana,LA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.614191612,0.591549296,0.510703364,0.385808388,0.021836693,-2.3,54,1,0,
1984,Maine,ME,Republican,"Reagan, Ronald","Mondale, Walter",1,0.610691179,0.591549296,0.510703364,0.389308821,0.009389936,-2.4,54,1,0,
1984,Maryland,MD,Republican,"Reagan, Ronald","Mondale, Walter",1,0.527575272,0.591549296,0.510703364,0.472424728,0.044366037,-1.7,54,1,0,
1984,Massachusetts,MA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.513983302,0.591549296,0.510703364,0.486016698,0.061212993,-2.1,54,1,0,
1984,Michigan,MI,Republican,"Reagan, Ronald","Mondale, Walter",1,0.59546325,0.591549296,0.510703364,0.40453675,-0.010357677,-3.5,54,1,0,
1984,Minnesota,MN,Republican,"Reagan, Ronald","Mondale, Walter",1,0.499091092,0.591549296,0.510703364,0.500908908,0.06537123,-1.8,54,1,0,
1984,Mississippi,MS,Republican,"Reagan, Ronald","Mondale, Walter",1,0.623150351,0.591549296,0.510703364,0.376849649,0.022541029,-2,54,1,0,
1984,Missouri,MO,Republican,"Reagan, Ronald","Mondale, Walter",1,0.600247507,0.591549296,0.510703364,0.399752493,0.012475711,-3.4,54,1,0,
1984,Montana,MT,Republican,"Reagan, Ronald","Mondale, Walter",1,0.613013988,0.591549296,0.510703364,0.386986012,-0.066154706,-1,54,1,0,
1984,Nebraska,NE,Republican,"Reagan, Ronald","Mondale, Walter",1,0.710047537,0.591549296,0.510703364,0.289952463,-0.139951235,-1.2,54,1,0,
1984,Nevada,NV,Republican,"Reagan, Ronald","Mondale, Walter",1,0.673156816,0.591549296,0.510703364,0.326843184,-0.089890376,-2,54,1,0,
1984,New Hampshire,NH,Republican,"Reagan, Ronald","Mondale, Walter",1,0.689344523,0.591549296,0.510703364,0.310655477,-0.09294148,-1.2,54,1,0,
1984,New Jersey,NJ,Republican,"Reagan, Ronald","Mondale, Walter",1,0.605213911,0.591549296,0.510703364,0.394786089,-0.021455818,-2,54,1,0,
1984,New Mexico,NM,Republican,"Reagan, Ronald","Mondale, Walter",1,0.603495981,0.591549296,0.510703364,0.396504019,-0.034671924,-2.4,54,1,0,
1984,New York,NY,Republican,"Reagan, Ronald","Mondale, Walter",1,0.529417179,0.591549296,0.510703364,0.470582821,0.042543539,-1.7,54,1,0,
1984,North Carolina,NC,Republican,"Reagan, Ronald","Mondale, Walter",1,0.620278629,0.591549296,0.510703364,0.379721371,0.043361297,-2.5,54,1,0,
1984,North Dakota,ND,Republican,"Reagan, Ronald","Mondale, Walter",1,0.657345824,0.591549296,0.510703364,0.342654176,-0.099000354,-0.4,54,1,0,
1984,Ohio,OH,Republican,"Reagan, Ronald","Mondale, Walter",1,0.594706837,0.591549296,0.510703364,0.405293163,-0.007002405,-3.3,54,1,0,
1984,Oklahoma,OK,Republican,"Reagan, Ronald","Mondale, Walter",1,0.691098258,0.591549296,0.510703364,0.308901742,-0.048843522,-1.7,54,1,0,
1984,Oregon,OR,Republican,"Reagan, Ronald","Mondale, Walter",1,0.561047113,0.591549296,0.510703364,0.438952887,-0.007105588,-1.4,54,1,0,
1984,Pennsylvania,PA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.537007315,0.591549296,0.510703364,0.462992685,0.008570763,-2.7,54,1,0,
1984,Rhode Island,RI,Republican,"Reagan, Ronald","Mondale, Walter",1,0.518297302,0.591549296,0.510703364,0.481702698,0.080285411,-3.1,54,1,0,
1984,South Carolina,SC,Republican,"Reagan, Ronald","Mondale, Walter",1,0.641187794,0.591549296,0.510703364,0.358812206,0.050737326,-3.2,54,1,0,
1984,South Dakota,SD,Republican,"Reagan, Ronald","Mondale, Walter",1,0.632995132,0.591549296,0.510703364,0.367004868,-0.060789219,-1,54,1,0,
1984,Tennessee,TN,Republican,"Reagan, Ronald","Mondale, Walter",1,0.581818481,0.591549296,0.510703364,0.418181519,0.053208358,-3.2,54,1,0,
1984,Texas,TX,Republican,"Reagan, Ronald","Mondale, Walter",1,0.637863052,0.591549296,0.510703364,0.362136948,-0.006750941,-2.3,54,1,0,
1984,Utah,UT,Republican,"Reagan, Ronald","Mondale, Walter",1,0.75120021,0.591549296,0.510703364,0.24879979,-0.19363297,-2.8,54,1,0,
1984,Vermont,VT,Republican,"Reagan, Ronald","Mondale, Walter",1,0.586649107,0.591549296,0.510703364,0.413350893,-0.028546477,-1.5,54,1,0,
1984,Virginia,VA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.626756879,0.591549296,0.510703364,0.373243121,-0.01641815,-1.5,54,1,0,
1984,Washington,WA,Republican,"Reagan, Ronald","Mondale, Walter",1,0.56846351,0.591549296,0.510703364,0.43153649,-0.024484951,-2,54,1,0,
1984,West Virginia,WV,Republican,"Reagan, Ronald","Mondale, Walter",1,0.552724343,0.591549296,0.510703364,0.447275657,0.073289749,-3.6,54,1,0,
1984,Wisconsin,WI,Republican,"Reagan, Ronald","Mondale, Walter",1,0.546220157,0.591549296,0.510703364,0.453779843,0.012449923,-2.9,54,1,0,
1984,Wyoming,WY,Republican,"Reagan, Ronald","Mondale, Walter",1,0.714003998,0.591549296,0.510703364,0.285996002,-0.123741906,-2.5,54,1,0,
1988,Alabama,AL,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.597455684,0.539393939,0.510703364,0.402544316,0.012520909,-0.9,48,0,0,
1988,Alaska,AK,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.621633174,0.539393939,0.510703364,0.378366826,-0.109555914,-1.5,48,0,0,
1988,Arizona,AZ,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.607434915,0.539393939,0.510703364,0.392565085,-0.104424495,0.2,48,0,0,
1988,Arkansas,AR,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.571916427,0.539393939,0.510703364,0.428083573,0.014483107,-0.4,48,0,0,
1988,California,CA,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.518073105,0.539393939,0.510703364,0.481926895,-0.01623622,-0.4,48,0,0,
1988,Colorado,CO,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.539538244,0.539393939,0.510703364,0.460461756,-0.069260973,-0.9,48,0,0,
1988,Connecticut,CT,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.525811505,0.539393939,0.510703364,0.474188495,-0.010562248,-0.3,48,0,0,
1988,Delaware,DE,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.562411896,0.539393939,0.510703364,0.437588104,0.016117287,0,48,0,0,
1988,District of Columbia,DC,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.147542474,0.539393939,0.510703364,0.852457526,0.427041897,-1.3,48,0,0,
1988,Florida,FL,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.612520716,0.539393939,0.510703364,0.387479284,-0.049696303,-0.2,48,0,0,
1988,Georgia,GA,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.602036163,0.539393939,0.510703364,0.397963837,0.059542475,0.3,48,0,0,
1988,Hawaii,HI,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.45193724,0.539393939,0.510703364,0.54806276,0.049121252,-0.8,48,0,0,
1988,Idaho,ID,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.632878229,0.539393939,0.510703364,0.367121771,-0.156724413,-1.7,48,0,0,
1988,Illinois,IL,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.51049277,0.539393939,0.510703364,0.48950723,0.018154999,-0.8,48,0,0,
1988,Indiana,IN,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.601259911,0.539393939,0.510703364,0.398740089,-0.037134212,-1.2,48,0,0,
1988,Iowa,IA,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.448515189,0.539393939,0.510703364,0.551484811,0.018284699,-1.1,48,0,0,
1988,Kansas,KS,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.567275017,0.539393939,0.510703364,0.432724983,-0.080305255,-0.2,48,0,0,
1988,Kentucky,KY,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.558537678,0.539393939,0.510703364,0.441462322,0.016834937,-0.7,48,0,0,
1988,Louisiana,LA,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.551912923,0.539393939,0.510703364,0.448087077,0.001069341,-1,48,0,0,
1988,Maine,ME,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.557710187,0.539393939,0.510703364,0.442289813,0.007326571,-0.8,48,0,0,
1988,Maryland,MD,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.514644302,0.539393939,0.510703364,0.485355698,0.066527632,0,48,0,0,
1988,Massachusetts,MA,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.460174111,0.539393939,0.510703364,0.539825889,0.064774561,0,48,0,0,
1988,Michigan,MI,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.5397805,0.539393939,0.510703364,0.4602195,0.006755898,-1,48,0,0,
1988,Minnesota,MN,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.464491401,0.539393939,0.510703364,0.535508599,0.083742104,-0.9,48,0,0,
1988,Mississippi,MS,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.60521083,0.539393939,0.510703364,0.39478917,0.007252741,-1.8,48,0,0,
1988,Missouri,MO,Republican,"Bush, George H.W.","Dukakis, Michael",0,0.519969117,0.539393939,0.510703364,0.480030883,0.004268752,-0.5,48,0,0,
